Administrator,FundID,Fund,Date,UnitPrice,CurrencyCode
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,27/05/2014,0.890559196,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,28/05/2014,0.897071004,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,29/05/2014,0.900579929,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,30/05/2014,0.903768122,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,31/05/2014,0.903768122,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,01/06/2014,0.903768122,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,02/06/2014,0.903852761,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,03/06/2014,0.904923737,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,04/06/2014,0.9035151,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,05/06/2014,0.904021144,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,06/06/2014,0.903919935,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,07/06/2014,0.903919935,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,08/06/2014,0.903919935,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,09/06/2014,0.906847,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,10/06/2014,0.910414755,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,11/06/2014,0.909925878,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,12/06/2014,0.908204973,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,13/06/2014,0.907496274,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,14/06/2014,0.907496274,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,15/06/2014,0.907496274,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,16/06/2014,0.8971048,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,17/06/2014,0.896286547,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,18/06/2014,0.896446824,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,19/06/2014,0.898277402,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,20/06/2014,0.902385056,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,21/06/2014,0.902385056,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,22/06/2014,0.902385056,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,23/06/2014,0.900984883,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,24/06/2014,0.899677396,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,25/06/2014,0.89950031,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,26/06/2014,0.895814121,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,27/06/2014,0.896842897,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,28/06/2014,0.896842897,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,29/06/2014,0.896842897,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,30/06/2014,0.897180676,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,01/07/2014,0.898235023,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,02/07/2014,0.898648262,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,03/07/2014,0.902722478,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,04/07/2014,0.904156387,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,05/07/2014,0.904156387,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,06/07/2014,0.904156387,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,07/07/2014,0.906458974,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,08/07/2014,0.90511781,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,09/07/2014,0.899668872,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,10/07/2014,0.893292069,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,11/07/2014,0.889083087,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,12/07/2014,0.889083087,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,13/07/2014,0.889083087,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,14/07/2014,0.890078664,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,15/07/2014,0.89168936,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,16/07/2014,0.891174853,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,17/07/2014,0.893654823,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,18/07/2014,0.891866684,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,19/07/2014,0.891866684,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,20/07/2014,0.891866684,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,21/07/2014,0.888501227,GBP
