Administrator,FundID,Fund,Date,UnitPrice,CurrencyCode
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,01/05/2014,2.763299942,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,02/05/2014,2.779099941,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,03/05/2014,2.779099941,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,04/05/2014,2.779099941,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,05/05/2014,2.779099941,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,06/05/2014,2.763000011,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,07/05/2014,2.738399982,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,08/05/2014,2.75090003,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,09/05/2014,2.753000021,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,10/05/2014,2.753000021,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,11/05/2014,2.753000021,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,12/05/2014,2.763400078,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,13/05/2014,2.793600082,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,14/05/2014,2.806900024,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,15/05/2014,2.79640007,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,16/05/2014,2.756599903,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,17/05/2014,2.756599903,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,18/05/2014,2.756599903,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,19/05/2014,2.761499882,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,20/05/2014,2.772399902,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,21/05/2014,2.756500006,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,22/05/2014,2.781500101,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,23/05/2014,2.792700052,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,24/05/2014,2.792700052,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,25/05/2014,2.792700052,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,26/05/2014,2.792700052,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,27/05/2014,2.819000006,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,28/05/2014,2.844399929,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,29/05/2014,2.84980011,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,30/05/2014,2.845400095,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,31/05/2014,2.845400095,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,01/06/2014,2.845400095,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,02/06/2014,2.852099895,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,03/06/2014,2.84739995,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,04/06/2014,2.844199896,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,05/06/2014,2.846299887,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,06/06/2014,2.863600016,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,07/06/2014,2.863600016,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,08/06/2014,2.863600016,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,09/06/2014,2.87319994,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,10/06/2014,2.877799988,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,11/06/2014,2.862900019,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,12/06/2014,2.854099989,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,13/06/2014,2.806400061,GBP
Invesco,0P0000XBQT.L,Invesco Global Equity Fund (UK) Z (Acc) - 0P0000XBQT.L,14/06/2014,2.806400061,GBP
